#airframe_info, log_version="1.03", log_content_version="1.01", Product="TXi", airframe_name="Mooney M20J", unit_software_part_number="006-B2014-2H", unit_software_version="3.50", system_software_part_number="006-B2014-2H", system_id="71D00611C4E8A", tail_number="N12345", unit="GDU1", unit_cycle="295", mode=NORMAL, flightstream_header="71D00611C4E8A_20231104_084813", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,     G,      G,   deg,   deg,     volts,     amps,   gals,   gals,      lbs,      lbs,      gph,      psi,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,  deg F/min,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,    deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt,       ft,   bool,          #,            s,     G, crc16
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll, LatAc, NormAc,   HDG,   TRK, bus1volts, alt1amps,  FQtyL,  FQtyR, FQtyLlbs, FQtyRlbs, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT CLD, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PitchC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas, AltPress, OnGrnd,     LogIdx,      SysTime, LonAc, LogCheck
2023-11-04, 08:53:54,  -04:00,    N40,   41.6272283,  -73.8877696,   143.4, 30.24,   147.9,   6.8,   0.00,   3.60,   -7.37,   3.78,   1.30, -0.04,   0.10, 147.8, 152.1,      28.5,      7.7,  25.70,  23.00,   154.20,   138.00,     2.09,    25.81,   78.29,   75.62,  11.91, 1184.9,      16,  224.99,  223.80,  230.78,  227.31,          0, 1142.20, 1169.53, 1179.86, 1191.26,    43.1,   0, GPS1,  231.1, 108.00, 117.60, -0.150,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   0.0, 3DDiff, 1852,      ,     12,  12.5,     17,   -150.0,      1,        382,        394.1,  0.06, DC39
2023-11-04, 08:53:55,  -04:00,    N40,   41.6272143,  -73.8877521,   143.4, 30.24,   147.9,   6.8,   0.00,   4.10,   -7.34,   6.00,   1.19, -0.13,  -0.04, 142.9, 150.7,      28.5,      7.7,  25.60,  23.10,   153.60,   138.60,     2.09,    25.77,   78.45,   75.49,  11.93, 1182.9,      16,  225.25,  223.97,  230.93,  227.56,          0, 1142.40, 1170.51, 1179.93, 1194.18,    43.1,   0, GPS1,  231.1, 108.00, 117.60, -0.149,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,  -7.9, 3DDiff, 1852,      ,     12,  12.5,     17,   -150.0,      1,        383,        395.1,  0.13, 4FDF
2023-11-04, 08:53:56,  -04:00,    N40,   41.6272001,  -73.8877310,   143.4, 30.24,   148.0,   6.8,   0.00,   4.49,   -8.40,   5.34,   1.14, -0.06,  -0.04, 136.5, 145.1,      28.5,      7.6,  25.40,  23.10,   152.40,   138.60,     2.08,    25.84,   78.60,   75.44,  11.96, 1182.0,      16,  225.49,  224.17,  231.27,  227.80,          0, 1143.50, 1173.70, 1179.39, 1197.13,    43.2,   0, GPS1,  231.1, 108.00, 117.60, -0.148,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     12,  13.0,     18,   -150.0,      1,        384,        396.1,  0.12, 99A7
2023-11-04, 08:53:57,  -04:00,    N40,   41.6271864,  -73.8877090,   143.4, 30.24,   148.1,   6.8,   0.00,   4.78,   -6.04,   5.11,   0.81, -0.05,  -0.03, 132.0, 138.7,      28.5,      7.7,  25.30,  23.20,   151.80,   139.20,     2.08,    25.85,   78.75,   75.47,  11.94, 1182.4,      16,  225.63,  224.50,  231.77,  227.93,          0, 1143.62, 1176.84, 1180.72, 1197.43,    43.4,   0, GPS1,  231.1, 108.00, 117.60, -0.147,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   0.0, 3DDiff, 1852,      ,     12,  13.0,     18,   -150.0,      1,        385,        397.1,  0.12, C1B3
2023-11-04, 08:53:58,  -04:00,    N40,   41.6271754,  -73.8876818,   143.4, 30.24,   148.7,   6.8,   0.00,   5.15,  -11.33,   5.11,   0.69, -0.04,  -0.02, 126.9, 134.3,      28.5,      7.7,  25.30,  23.20,   151.80,   139.20,     2.09,    25.78,   78.89,   75.38,  11.97, 1181.4,      16,  225.82,  224.80,  231.99,  228.15,          0, 1143.97, 1178.08, 1182.48, 1198.07,    44.0,   0, GPS1,  231.1, 108.00, 117.60, -0.146,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   0.0, 3DDiff, 1852,      ,     12,  12.5,     18,   -150.0,      1,        386,        398.1,  0.10, C660
2023-11-04, 08:53:59,  -04:00,    N40,   41.6271650,  -73.8876495,   143.4, 30.24,   148.3,   6.8,   0.00,   5.52,  -10.14,   5.19,   0.66, -0.03,   0.05, 121.3, 129.0,      28.5,      7.6,  25.30,  23.30,   151.80,   139.80,     2.09,    25.78,   79.03,   75.46,  11.95, 1180.0,      16,  226.07,  224.90,  232.15,  228.47,          0, 1144.39, 1179.13, 1183.47, 1199.85,    43.5,   0, GPS1,  231.1, 108.00, 117.60, -0.144,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   0.0, 3DDiff, 1852,      ,     12,  12.5,     17,   -150.0,      1,        387,        399.1,  0.11, 4A12
2023-11-04, 08:54:00,  -04:00,    N40,   41.6271558,  -73.8876146,   143.4, 30.24,   146.4,   6.8,   0.00,   5.87,   -4.82,   5.01,   0.56, -0.03,   0.02, 116.4, 123.3,      28.5,      7.6,  25.20,  23.30,   151.20,   139.80,     2.09,    25.78,   79.16,   75.32,  11.93, 1181.1,      16,  226.28,  225.06,  232.32,  228.78,          0, 1143.24, 1180.00, 1185.66, 1202.69,    41.7,   0, GPS1,  231.1, 108.00, 117.60, -0.142,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   0.0, 3DDiff, 1852,      ,     12,  12.5,     17,   -150.0,      1,        388,        400.1,  0.11, DC02
2023-11-04, 08:54:01,  -04:00,    N40,   41.6271483,  -73.8875773,   143.4, 30.24,   146.4,   6.8,   0.00,   6.20,   -2.49,   5.03,   0.55, -0.07,   0.13, 110.5, 118.5,      28.5,      7.6,  25.20,  23.30,   151.20,   139.80,     2.09,    25.76,   79.27,   75.35,  11.95, 1180.7,      16,  226.52,  225.22,  232.60,  228.97,          0, 1144.56, 1180.70, 1185.26, 1203.73,    41.7,   0, GPS1,  231.1, 108.00, 117.60, -0.141,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   3.9, 3DDiff, 1852,      ,     12,  12.5,     17,   -150.0,      1,        389,        401.1,  0.10, 00E3
2023-11-04, 08:54:02,  -04:00,    N40,   41.6271441,  -73.8875376,   144.4, 30.24,   146.3,   6.8,   0.00,   6.47,   -0.77,   5.23,   0.56, -0.06,   0.08, 101.6, 112.3,      28.5,      7.6,  25.20,  23.40,   151.20,   140.40,     2.05,    25.84,   79.38,   75.28,  11.97, 1181.1,      16,  226.69,  225.53,  232.96,  229.12,          0, 1145.48, 1182.78, 1184.36, 1205.30,    41.6,   0, GPS1,  231.1, 108.00, 117.60, -0.139,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   3.9, 3DDiff, 1852,      ,     12,  13.0,     18,   -149.0,      1,        390,        402.1,  0.10, A373
2023-11-04, 08:54:03,  -04:00,    N40,   41.6271455,  -73.8874930,   144.4, 30.24,   146.3,   6.8,   0.00,   6.73,    2.20,   5.23,   0.52, -0.08,  -0.09,  93.4, 103.4,      28.5,      7.6,  25.00,  23.50,   150.00,   141.00,     2.04,    25.86,   79.54,   75.29,  11.95, 1183.0,      16,  226.97,  225.84,  233.32,  229.35,          0, 1145.15, 1182.82, 1183.59, 1205.56,    41.5,   0, GPS1,  231.1, 108.00, 117.60, -0.137,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   3.9, 3DDiff, 1852,      ,     12,  13.0,     18,   -149.0,      1,        391,        403.1,  0.10, F9E5
2023-11-04, 08:54:04,  -04:00,    N40,   41.6271496,  -73.8874501,   144.4, 30.24,   146.0,   7.0,   0.00,   6.92,    1.91,   5.36,   0.40, -0.07,  -0.04,  84.2,  94.8,      28.5,      7.6,  24.90,  23.70,   149.40,   142.20,     2.07,    25.80,   79.77,   75.27,  11.98, 1181.5,      16,  227.28,  226.28,  233.71,  229.71,          0, 1146.67, 1183.91, 1183.41, 1207.40,    41.2,   0, GPS1,  231.1, 108.00, 117.60, -0.136,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     12,  12.5,     18,   -149.0,      1,        392,        404.1,  0.11, BA46
2023-11-04, 08:54:05,  -04:00,    N40,   41.6271611,  -73.8874099,   144.4, 30.24,   146.3,   7.0,   0.00,   7.13,   -2.40,   5.32,   0.15, -0.06,   0.04,  76.3,  85.6,      28.5,      7.6,  24.80,  23.80,   148.80,   142.80,     2.09,    25.81,   79.90,   75.29,  11.97, 1180.9,      16,  227.59,  226.27,  233.86,  230.08,          0, 1147.67, 1184.14, 1182.59, 1208.44,    41.5,   0, GPS1,  231.1, 108.00, 117.60, -0.135,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     11,  12.5,     17,   -149.0,      1,        393,        405.1,  0.10, 974D
2023-11-04, 08:54:06,  -04:00,    N40,   41.6271763,  -73.8873690,   144.4, 30.24,   148.2,   7.0,   0.00,   7.31,   -5.37,   5.41,   0.03, -0.05,   0.04,  71.1,  77.7,      28.5,      7.6,  24.80,  23.90,   148.80,   143.40,     2.11,    25.72,   79.97,   75.05,  11.99, 1179.2,      16,  227.78,  226.45,  234.26,  230.28,          0, 1149.07, 1185.54, 1184.72, 1207.95,    43.4,   0, GPS1,  231.1, 108.00, 117.60, -0.134,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   3.9, 3DDiff, 1852,      ,     12,  12.5,     17,   -149.0,      1,        394,        406.1,  0.10, F29A
2023-11-04, 08:54:07,  -04:00,    N40,   41.6271946,  -73.8873297,   144.4, 30.24,   148.4,   7.0,   0.00,   7.46,   -5.94,   5.37,  -0.01, -0.00,   0.02,  64.2,  72.4,      28.5,      7.6,  24.90,  23.90,   149.40,   143.40,     2.07,    25.73,   80.06,   75.13,  11.97, 1181.3,      16,  228.03,  226.73,  234.54,  230.42,          0, 1148.38, 1185.81, 1185.69, 1207.53,    43.6,   0, GPS1,  231.1, 108.00, 117.60, -0.134,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     12,  12.5,     17,   -149.0,      1,        395,        407.1,  0.10, 27A5
2023-11-04, 08:54:08,  -04:00,    N40,   41.6272163,  -73.8872919,   144.4, 30.24,   148.6,   7.0,   0.00,   7.64,   -5.59,   5.34,   0.05,  0.01,   0.08,  62.8,  66.0,      28.5,      7.6,  24.90,  23.70,   149.40,   142.20,     2.05,    25.80,   80.14,   75.04,  11.97, 1180.9,      16,  228.18,  226.91,  234.71,  230.70,          0, 1149.18, 1185.34, 1187.60, 1207.04,    43.8,   0, GPS1,  231.1, 108.00, 117.60, -0.133,       ,       ,      ,   80.6,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     12,  13.0,     17,   -149.0,      1,        396,        408.1,  0.09, E91F
2023-11-04, 08:54:09,  -04:00,    N40,   41.6272384,  -73.8872563,   144.4, 30.24,   148.9,   7.0,   0.00,   7.83,   -5.66,   5.45,  -0.05, -0.02,  -0.01,  61.4,  64.4,      28.5,      7.6,  25.00,  23.60,   150.00,   141.60,     2.05,    25.82,   80.23,   74.88,  11.97, 1181.3,      16,  228.42,  227.25,  235.07,  230.86,          0, 1148.76, 1183.84, 1190.17, 1205.16,    44.1,   0, GPS1,  231.1, 108.00, 117.60, -0.133,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     12,  13.0,     17,   -149.0,      1,        397,        409.1,  0.11, F7CC
2023-11-04, 08:54:10,  -04:00,    N40,   41.6272628,  -73.8872194,   145.4, 30.24,   149.6,   7.0,   0.00,   7.99,   -3.06,   5.44,   0.09,  0.00,  -0.12,  62.1,  63.2,      28.5,      7.5,  25.30,  23.40,   151.80,   140.40,     2.07,    25.78,   80.31,   74.88,  11.99, 1181.3,      16,  228.61,  227.42,  235.31,  231.07,          0, 1151.04, 1181.48, 1191.65, 1204.50,    44.9,   0, GPS1,  231.1, 108.00, 117.60, -0.132,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     12,  12.5,     18,   -148.0,      1,        398,        410.1,  0.11, 7D67
2023-11-04, 08:54:11,  -04:00,    N40,   41.6272876,  -73.8871793,   145.4, 30.24,   149.5,   7.0,   0.00,   8.14,    3.71,   5.48,  -0.05, -0.00,   0.08,  62.1,  63.2,      28.5,      7.6,  25.40,  23.20,   152.40,   139.20,     2.09,    25.79,   80.40,   74.80,  11.99, 1181.4,      16,  228.84,  227.50,  235.50,  231.34,          0, 1153.47, 1179.20, 1192.07, 1204.14,    44.8,   0, GPS1,  231.1, 108.00, 117.60, -0.132,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     11,  12.5,     16,   -148.0,      1,        399,        411.1,  0.08, 1C4A
2023-11-04, 08:54:12,  -04:00,    N40,   41.6273125,  -73.8871400,   145.4, 30.24,   147.8,   7.0,   0.00,   8.30,    6.46,   5.49,  -0.20, -0.02,  -0.00,  61.4,  62.7,      28.5,      7.5,  25.50,  23.00,   153.00,   138.00,     2.10,    25.72,   80.51,   74.77,  11.99, 1181.4,      16,  229.02,  227.78,  235.84,  231.51,          0, 1157.55, 1177.46, 1192.16, 1203.53,    43.1,   0, GPS1,  231.1, 108.00, 117.60, -0.131,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,  11.8, 3DDiff, 1852,      ,     11,  12.5,     17,   -148.0,      1,        400,        412.1,  0.10, 7206
2023-11-04, 08:54:13,  -04:00,    N40,   41.6273384,  -73.8871012,   145.4, 30.24,   148.0,   7.0,   0.00,   8.46,    3.74,   5.35,  -0.31,  0.03,  -0.06,  61.1,  61.7,      28.5,      7.5,  25.60,  22.90,   153.60,   137.40,     2.09,    25.70,   80.62,   74.50,  12.08, 1173.6,      16,  229.25,  228.04,  235.90,  231.78,          0, 1157.46, 1177.59, 1189.98, 1203.17,    43.2,   0, GPS1,  231.1, 108.00, 117.60, -0.131,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     12,  12.5,     17,   -148.0,      1,        401,        413.1,  0.10, 1C76
2023-11-04, 08:54:14,  -04:00,    N40,   41.6273647,  -73.8870608,   145.4, 30.24,   148.0,   7.0,   0.00,   8.59,   -1.40,   5.33,  -0.44,  0.01,  -0.06,  64.0,  61.7,      28.5,      7.5,  25.70,  22.60,   154.20,   135.60,     2.08,    25.77,   80.75,   74.64,  12.00, 1180.8,      16,  229.40,  228.22,  236.19,  232.00,          0, 1157.93, 1176.87, 1190.65, 1202.17,    43.3,   0, GPS1,  231.1, 108.00, 117.60, -0.130,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     12,  13.0,     17,   -148.0,      1,        402,        414.1,  0.11, 3993
2023-11-04, 08:54:15,  -04:00,    N40,   41.6273909,  -73.8870163,   145.4, 30.24,   148.0,   7.0,   0.00,   8.77,   -4.45,   5.33,  -0.45,  0.01,   0.08,  63.4,  64.2,      28.5,      7.5,  25.80,  22.50,   154.80,   135.00,     2.06,    25.80,   80.93,   74.77,  11.95, 1184.3,      16,  229.62,  228.42,  236.53,  232.26,          0, 1159.00, 1175.11, 1190.90, 1200.11,    43.3,   0, GPS1,  231.1, 108.00, 117.60, -0.130,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     12,  13.0,     17,   -148.0,      1,        403,        415.1,  0.11, F53C
2023-11-04, 08:54:16,  -04:00,    N40,   41.6274153,  -73.8869740,   145.4, 30.24,   148.4,   7.0,   0.00,   8.84,   -5.17,   5.25,  -0.34,  0.01,  -0.04,  62.7,  63.7,      28.5,      7.6,  25.80,  22.20,   154.80,   133.20,     2.08,    25.79,   81.11,   74.64,  11.94, 1184.5,      16,  229.83,  228.65,  236.79,  232.42,          0, 1158.87, 1174.11, 1189.86, 1200.19,    43.6,   0, GPS1,  231.1, 108.00, 117.60, -0.129,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     12,  12.5,     17,   -148.0,      1,        404,        416.1,  0.06, C256
2023-11-04, 08:54:17,  -04:00,    N40,   41.6274386,  -73.8869368,   145.4, 30.24,   148.6,   7.0,   0.00,   8.22,   -5.92,   5.24,  -0.44,  0.01,   0.06,  62.7,  63.2,      28.5,      7.5,  25.80,  22.00,   154.80,   132.00,     2.10,    25.82,   81.32,   74.68,  11.97, 1184.1,      16,  230.03,  228.89,  237.03,  232.63,          0, 1158.72, 1174.22, 1190.58, 1199.18,    43.8,   0, GPS1,  231.1, 108.00, 117.60, -0.129,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     11,  12.5,     16,   -148.0,      1,        405,        417.1,  0.06, D718
2023-11-04, 08:54:18,  -04:00,    N40,   41.6274608,  -73.8869013,   146.4, 30.24,   150.6,   7.0,   0.00,   7.62,   -0.38,   5.22,  -0.46, -0.00,  -0.04,  62.9,  63.1,      28.5,      7.5,  25.70,  21.80,   154.20,   130.80,     2.08,    25.72,   81.55,   74.56,  11.96, 1183.6,      16,  230.25,  229.02,  237.20,  232.86,          0, 1157.85, 1173.03, 1190.86, 1200.48,    45.8,   0, GPS1,  231.1, 108.00, 117.60, -0.128,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   3.9, 3DDiff, 1852,      ,     11,  12.5,     16,   -147.0,      1,        406,        418.1,  0.06, 5755
2023-11-04, 08:54:19,  -04:00,    N40,   41.6274822,  -73.8868666,   146.4, 30.24,   150.8,   7.2,   0.00,   7.31,    3.64,   5.11,  -0.51,  0.03,  -0.06,  61.6,  63.0,      28.5,      7.5,  25.80,  21.80,   154.80,   130.80,     2.10,    25.73,   81.80,   74.53,  11.94, 1185.4,      16,  230.49,  229.16,  237.29,  233.14,          0, 1157.21, 1172.21, 1190.47, 1200.72,    46.1,   0, GPS1,  231.1, 108.00, 117.60, -0.128,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   3.9, 3DDiff, 1852,      ,     12,  12.5,     17,   -147.0,      1,        407,        419.1,  0.10, 2AE7
2023-11-04, 08:54:20,  -04:00,    N40,   41.6275050,  -73.8868315,   146.4, 30.24,   151.1,   7.2,   0.00,   7.48,    5.97,   5.09,  -0.42,  0.04,  -0.14,  63.0,  62.0,      28.5,      7.5,  25.80,  21.80,   154.80,   130.80,     2.08,    25.75,   82.05,   74.38,  12.01, 1180.0,      16,  230.68,  229.39,  237.58,  233.40,          0, 1156.73, 1172.90, 1190.67, 1202.82,    46.4,   0, GPS1,  231.1, 108.00, 117.60, -0.128,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   3.9, 3DDiff, 1852,      ,     12,  13.0,     17,   -147.0,      1,        408,        420.1,  0.12, DCA3
2023-11-04, 08:54:21,  -04:00,    N40,   41.6275269,  -73.8867941,   146.4, 30.24,   151.4,   7.2,   0.00,   7.74,    6.66,   5.20,  -0.48,  0.01,   0.02,  66.3,  63.4,      28.5,      7.5,  25.80,  21.80,   154.80,   130.80,     2.09,    25.72,   82.31,   74.39,  11.98, 1184.7,      16,  230.86,  229.59,  237.94,  233.57,          0, 1156.57, 1170.69, 1191.00, 1207.49,    46.7,   0, GPS1,  231.1, 108.00, 117.60, -0.127,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     12,  13.0,     17,   -147.0,      1,        409,        421.1,  0.10, B9B6
2023-11-04, 08:54:22,  -04:00,    N40,   41.6275495,  -73.8867551,   147.4, 30.24,   151.5,   7.2,   0.00,   7.93,    3.91,   5.12,  -0.32, -0.00,   0.19,  64.7,  66.1,      28.5,      7.5,  25.90,  21.80,   155.40,   130.80,     2.06,    25.80,   82.57,   74.38,  11.98, 1183.9,      16,  231.02,  229.89,  238.28,  233.66,          0, 1156.42, 1170.42, 1192.27, 1206.79,    46.8,   0, GPS1,  231.1, 108.00, 117.60, -0.127,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   7.9, 3DDiff, 1852,      ,     11,  12.5,     17,   -146.0,      1,        410,        422.1,  0.10, 979F
2023-11-04, 08:54:23,  -04:00,    N40,   41.6275739,  -73.8867135,   147.4, 30.24,   151.5,   7.2,   0.00,   8.24,    7.36,   4.77,  -0.36,  0.00,  -0.11,  63.6,  64.6,      28.5,      7.4,  25.90,  21.80,   155.40,   130.80,     2.07,    25.82,   82.83,   74.35,  11.96, 1185.0,      16,  231.25,  230.03,  238.43,  233.95,          0, 1156.68, 1171.47, 1193.07, 1205.18,    46.7,   0, GPS1,  231.1, 108.00, 117.60, -0.126,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   0.0, 3DDiff, 1852,      ,     11,  12.5,     16,   -146.0,      1,        411,        423.1,  0.11, 6055
2023-11-04, 08:54:24,  -04:00,    N40,   41.6275991,  -73.8866713,   146.4, 30.24,   149.7,   7.2,   0.00,   8.55,    6.66,   4.84,  -0.24,  0.01,  -0.04,  64.0,  64.0,      28.5,      7.4,  25.90,  21.90,   155.40,   131.40,     2.08,    25.77,   83.12,   74.19,  11.95, 1186.7,      16,  231.45,  230.18,  238.40,  234.19,          0, 1158.03, 1171.95, 1192.54, 1204.06,    44.9,   0, GPS1,  231.1, 108.00, 117.60, -0.126,       ,       ,      ,   80.7,  231.0,  -12.8,      0,  NONE,   NONE,      ,       ,   3.9, 3DDiff, 1852,      ,     11,  12.5,     16,   -147.0,      1,        412,        424.1,  0.11, 5EA6
2023-11-04, 08:54:25,  -04:00,    N40,   41.6276248,  -73.8866283,   147.4, 30.24,   149.6,   7.2,   0.00,   8.88,    1.68,   4.97,  -0.40,  0.02,  -0.02,  63.9,  64.1,      28.5,      7.4,  25.90,  22.00,   155.40,   132.00,     2.09,    25.80,   83.40,   74.05,  11.99, 1185.1,      16,  231.71,  230.29,  238.75,  234.50,          0, 1159.00, 1170.90, 1191.98, 1203.48,    44.8,   0, GPS1,  231.1, 108.00, 117.60, -0.125,       ,       ,      ,   80.7,  231.1,  -12.8,      0,  NONE,   NONE,      ,       ,   0.0, 3DDiff, 1852,      ,     11,  12.5,     16,   -146.0,      1,        413,        425.1,  0.10, 947B
2023-11-04, 08:54:26,  -04:00,    N40,   41.6276519,  -73.8865839,   147.4, 30.24,   149.5,   7.2,   0.00,   9.19,   -1.03,   4.91,  -0.43,  0.01,  -0.08,  64.5,  64.0,      28.5,      7.4,  25.90,  22.00,   155.40,   132.00,     2.10,    25.71,   83.68,   73.87,  12.00, 1183.6,      16,  231.87,  230.52,  239.17,  234.70,          0, 1162.62, 1168.90, 1192.32, 1204.32,    44.7,   0, GPS1,  231.1, 108.00, 117.60, -0.124,       ,       ,      ,   80.7,  231.1,  -12.8,      0,  NONE,   NONE,      ,       ,   3.9, 3DDiff, 1852,      ,     12,  13.0,     17,   -146.0,      1,        414,        426.1,  0.11, 498C
2023-11-04, 08:54:27,  -04:00,    N40,   41.6276805,  -73.8865376,   146.4, 30.24,   149.4,   7.2,   0.00,   9.52,   -4.37,   4.88,  -0.40, -0.00,  -0.01,  64.6,  64.6,      28.5,      7.5,  25.90,  22.00,   155.40,   132.00,     2.10,    25.71,   83.97,   73.70,  12.01, 1182.3,      16,  231.96,  230.80,  239.51,  234.76,          0, 1163.74, 1171.56, 1193.51, 1203.48,    44.6,   0, GPS1,  231.1, 108.00, 117.60, -0.124,       ,       ,      ,   80.7,  231.1,  -12.8,      0,  NONE,   NONE,      ,       ,   0.0, 3DDiff, 1852,      ,     12,  13.0,     17,   -147.0,      1,        415,        427.1,  0.10, 51F3
2023-11-04, 08:54:28,  -04:00,    N40,   41.6277073,  -73.8864895,   146.4, 30.24,   149.2,   7.2,   0.00,   9.86,  -10.39,   4.91,  -0.29,  0.01,  -0.02,  64.4,  64.6,      28.5,      7.5,  26.00,  22.00,   156.00,   132.00,     2.08,    25.78,   84.32,   73.65,  12.00, 1183.8,      16,  232.20,  231.10,  239.80,  235.04,          0, 1164.09, 1172.54, 1194.03, 1202.30,    44.5,   0, GPS1,  231.1, 108.00, 117.60, -0.123,       ,       ,      ,   80.7,  231.1,  -12.8,      0,  NONE,   NONE,      ,       ,   0.0, 3DDiff, 1852,      ,     11,  12.5,     17,   -147.0,      1,        416,        428.1,  0.10, 00EA
2023-11-04, 08:54:29,  -04:00,    N40,   41.6277377,  -73.8864421,   146.4, 30.24,   149.3,   7.2,   0.00,  10.17,  -13.60,   4.97,  -0.35,  0.01,   0.01,  64.5,  64.5,      28.5,      7.4,  26.00,  22.00,   156.00,   132.00,     2.07,    25.73,   84.74,   73.63,  11.98, 1184.9,      16,  232.56,  231.31,  239.95,  235.47,          0, 1164.53, 1172.66, 1193.82, 1201.07,    44.6,   0, GPS1,  231.1, 108.00, 117.60, -0.123,       ,       ,      ,   80.7,  231.1,  -12.8,      0,  NONE,   NONE,      ,       ,   0.0, 3DDiff, 1852,      ,     11,  12.5,     16,   -147.0,      1,        417,        429.1,  0.10, 5EBE
2023-11-04, 08:54:30,  -04:00,    N40,   41.6277677,  -73.8863917,   146.4, 30.24,   151.2,   7.2,   0.00,  10.46,  -11.27,   5.09,  -0.34,  0.01,  -0.01,  64.9,  64.6,      28.5,      7.3,  26.00,  22.00,   156.00,   132.00,     2.08,    25.79,   85.05,   73.62,  11.96, 1185.9,      16,  232.76,  231.36,  240.09,  235.70,          0, 1164.58, 1172.29, 1193.94, 1200.35,    46.5,   0, GPS1,  231.1, 108.00, 117.60, -0.122,       ,       ,      ,   80.7,  231.1,  -12.8,      0,  NONE,   NONE,      ,       ,   3.9, 3DDiff, 1852,      ,     11,  12.5,     16,   -147.0,      1,        418,        430.1,  0.10, 5DFD
